id,eval_unit_id,project_id,organism,service_center,street_num,street_name,muni,postal_code,num_dwellings,num_floors,area_footprint,area_total,ivp,disrepair_state,interest_adjust_date,contract_end_date,category,building_id
35884,66023964357396830000000,2165,Omh de Montréal,CS Montréal,387,rue Beaubien Est,Montréal,H2S 1S2,111,6,1673.17,8873.85,23.10,D,1983-04-01,2017-06-01,MULTIFAMILIAL,83565
97764,66023995509328360000000,3218,Omh de Montréal,CS Montréal,8983,boulevard Maurice-Dupl,Montréal,H1E 7E2,9,3,286.72,860.16,28.10,D,1991-02-01,2026-02-01,MULTIFAMILIAL,147276
22746,66023923694360570000000,1230,Omh de Montréal,CS Montréal,5450,avenue Rosedale,Montréal,H4V 2H9,103,8,1019.45,8539.60,17.90,D,1974-12-01,2024-12-01,MULTIFAMILIAL,83624
22750,66023963626455490000000,1796,Omh de Montréal,CS Montréal,5605,chemin Upper-Lachine,Montréal,H4A 3S1,105,6,1273.12,8219.97,18.80,D,1980-07-01,2030-07-01,MULTIFAMILIAL,83635
13285,66023924841730230000000,1471,Omh de Montréal,CS Montréal,2025,boulevard Henri-Bouras,Montréal,H2B 3B8,99,6,1300.50,8132.69,21.70,D,1979-07-01,2029-07-01,MULTIFAMILIAL,77840
36013,66023983518249780000000,1227,Omh de Montréal,CS Montréal,1625,rue Galt,Montréal,H4E 4J7,102,7,1100.66,8054.95,23.20,D,1978-04-01,2028-04-01,MULTIFAMILIAL,84582
13156,66023985022790980000000,1787,Omh de Montréal,CS Montréal,6180,rue Jarry Est,Montréal,H1P 3G5,102,6,1144.78,8013.46,15.80,D,1980-07-01,2030-07-01,MULTIFAMILIAL,77512
13160,66023985021636560000000,1787,Omh de Montréal,CS Montréal,6150,rue Jarry Est,Montréal,H1P 3G4,102,6,1144.78,8013.46,15.90,D,1980-07-01,2030-07-01,MULTIFAMILIAL,77523
22772,66023953752413460000000,1422,Omh de Montréal,CS Montréal,4040,avenue Girouard,Montréal,H4A 3S6,100,5,2002.32,7994.74,20.10,D,1984-06-01,2019-06-01,MULTIFAMILIAL,83650
30925,66023963124544550000000,1803,Omh de Montréal,CS Montréal,720,rue Gamelin,Montréal,H8P 3N1,102,6,1180.44,7915.10,29.90,D,1980-07-01,2030-07-01,MULTIFAMILIAL,76532
69112,66023983898569760000000,1135,Omh de Montréal,CS Montréal,1880,rue Saint-Antoine Ouest,Montréal,H3J 1A4,6,3,222.31,790.97,29.90,D,1973-11-01,2023-11-01,MULTIFAMILIAL,93041
30914,66023963125083000000000,1636,Omh de Montréal,CS Montréal,760,rue Gamelin,Montréal,H8P 3L6,100,4,1706.57,7867.28,18.50,D,1979-07-01,2029-07-01,MULTIFAMILIAL,76521
13215,66023005125516720000000,1529,Omh de Montréal,CS Montréal,7750,boulevard Châteauneuf,Montréal,H1K 4G3,107,6,1263.48,7787.64,23.50,D,1977-07-01,2027-07-01,MULTIFAMILIAL,29665
13495,66023924408424890000000,1130,Omh de Montréal,CS Montréal,10060,rue Meunier,Montréal,H3L 2Y9,8,2,342.91,757.83,21.50,D,1972-11-01,2022-11-01,MULTIFAMILIAL,78072
30763,66023914102021610000000,2222,Omh de Montréal,CS Montréal,695,boulevard Décarie,Montréal,H4L 5C9,86,8,822.31,7509.64,18.30,D,1987-02-01,2021-11-01,MULTIFAMILIAL,77265
35862,66023954540692610000000,1381,Omh de Montréal,CS Montréal,1000,rue Villeray,Montréal,H2R 3A6,96,5,1330.83,7388.24,25.90,D,1985-08-01,2020-02-01,MULTIFAMILIAL,83506
66275,66023014614307440000000,2828,Omh de Montréal,CS Montréal,2600,avenue Aird,Montréal,H1V 3S3,106,5,1449.85,7249.27,25.30,D,1988-05-01,2023-05-01,MULTIFAMILIAL,132355
94942,66023985631297290000000,3217,Omh de Montréal,CS Montréal,8740,boulevard Perras,Montréal,H1E 5M8,8,3,180.90,723.60,15.20,D,1991-06-01,2026-06-01,MULTIFAMILIAL,147324
22831,66023994018583880000000,1473,Omh de Montréal,CS Montréal,425,rue Sherbrooke Ouest,Montréal,H3A 2V7,96,8,875.76,7109.50,25.10,D,1979-07-01,2029-07-01,MULTIFAMILIAL,83716
36805,66023944634398390000000,1133,Omh de Montréal,CS Montréal,1600,avenue Émile-Journault,Montréal,H2M 1K4,4,2,236.80,710.40,17.50,D,1972-09-01,2022-09-01,UNIFAMILIAL EN RANGEE,10942
13263,66023914558099610000000,1502,Omh de Montréal,CS Montréal,255,boulevard Henri-Bouras,Montréal,H3L 3R7,86,6,1125.21,6978.87,17.30,D,1979-01-01,2029-01-01,MULTIFAMILIAL,77836
99864,66023974269400410000000,3280,Omh de Montréal,CS Montréal,5154,avenue Henri-Julien,Montréal,H2T 2E5,89,5,1456.47,6956.28,24.70,D,1994-10-01,2029-10-01,MULTIFAMILIAL,182593
57691,66023983690140830000000,2237,Omh de Montréal,CS Montréal,4000,rue Bannantyne,Montréal,H4G 3H4,86,8,824.54,6949.58,19.90,D,1985-04-01,2020-02-01,MULTIFAMILIAL,2542
57724,66023983577729650000000,1964,Omh de Montréal,CS Montréal,1050,rue Galt,Montréal,H4G 3G9,86,8,824.54,6949.58,16.60,D,1983-04-01,2017-06-01,MULTIFAMILIAL,2520
71595,66023993809831810000000,1005,Omh de Montréal,CS Montréal,1853,rue Saint-Jacques,Montréal,H3J 1H1,6,3,173.34,693.34,29.40,D,1970-01-01,2020-01-01,MULTIFAMILIAL,91840
37026,66023954437165920000000,1713,Omh de Montréal,CS Montréal,600,rue Villeray,Montréal,H2R 3B6,87,6,1067.98,6877.79,28.90,D,1982-04-01,2016-11-01,MULTIFAMILIAL,72682
27440,66023924589859800000000,3239,Omh de Montréal,CS Montréal,9686,rue Saint-Hubert,Montréal,H2C 2H1,8,3,170.55,682.20,19.60,D,1993-01-01,2028-01-01,MULTIFAMILIAL,156166
37063,66023055516650360000000,2798,Omh de Montréal,CS Montréal,850,boulevard Saint-Jean-B,Montréal,H1B 3Z8,54,3,2379.78,6789.95,16.70,D,1987-08-01,2022-08-01,MULTIFAMILIAL,72564
22794,66023004112570820000000,1793,Omh de Montréal,CS Montréal,220,boulevard René-Lévesq,Montréal,H2X 3S2,86,8,798.16,6663.39,16.60,D,1980-04-01,2030-04-01,MULTIFAMILIAL,83672
31010,66023913206171360000000,1538,Omh de Montréal,CS Montréal,1355,rue Saint-Louis,Montréal,H8S 4E4,72,6,1065.44,6577.64,18.60,D,1980-04-01,2030-04-01,MULTIFAMILIAL,76624
32336,66023944810212130000000,3238,Omh de Montréal,CS Montréal,9400,rue Irène-Joly,Montréal,H1Z 4K9,83,5,1448.51,6415.03,18.40,D,1992-02-01,2027-02-01,MULTIFAMILIAL,155853
7206,66023944150568890000000,1369,Omh de Montréal,CS Montréal,2929,rue Goyer,Montréal,H3S 2V5,85,4,1352.16,6188.35,25.30,D,1985-08-01,2020-02-01,MULTIFAMILIAL,12935
22820,66023983858367330000000,1794,Omh de Montréal,CS Montréal,2101,boulevard René-Lévesq,Montréal,H3H 2P9,86,6,972.29,6166.10,22.40,D,1980-04-01,2030-04-01,MULTIFAMILIAL,83705
28420,66023954755598450000000,2151,Omh de Montréal,CS Montréal,8605,boulevard Saint-Michel,Montréal,H1Z 4H2,89,4,1486.48,6143.31,15.80,D,1982-10-01,2016-11-01,MULTIFAMILIAL,55510
7140,66023953936571760000000,1216,Omh de Montréal,CS Montréal,5250,avenue Gatineau,Montréal,H3T 1Z9,81,6,1043.02,6126.82,21.10,D,1976-07-01,2026-07-01,MULTIFAMILIAL,12880
68073,66023973762977640000000,1477,Omh de Montréal,CS Montréal,4450,rue Saint-Jacques,Montréal,H4C 3L4,78,8,734.65,6105.19,16.80,D,1979-01-01,2029-01-01,MULTIFAMILIAL,84696
6274,66023963570803300000000,1225,Omh de Montréal,CS Montréal,6245,rue Jogues,Montréal,H4E 4J2,84,8,679.07,6064.62,16.10,D,1975-12-01,2025-12-01,MULTIFAMILIAL,13311
13252,66023944500126310000000,1333,Omh de Montréal,CS Montréal,401,boulevard Crémazie Est,Montréal,H2M 2T6,72,8,764.00,6006.44,19.00,D,1986-08-01,2021-03-01,MULTIFAMILIAL,78551
6252,66023973526544590000000,1423,Omh de Montréal,CS Montréal,5770,boulevard Monk,Montréal,H4E 4L1,68,6,941.15,5964.94,21.70,D,1984-02-01,2018-06-01,MULTIFAMILIAL,13300
68051,66023973568633790000000,1146,Omh de Montréal,CS Montréal,1980,rue Galt,Montréal,H4E 1J6,72,6,891.12,5785.72,23.50,D,1973-06-01,2023-06-01,MULTIFAMILIAL,84744
35921,66023984345694590000000,1710,Omh de Montréal,CS Montréal,1315,rue Gilford,Montréal,H2J 1R6,69,7,773.57,5705.20,26.00,D,1982-07-01,2017-03-01,MULTIFAMILIAL,83602
12773,66023035004957870000000,1345,Omh de Montréal,CS Montréal,8051,avenue Souligny,Montréal,H1L 6N3,66,5,937.16,5622.96,20.90,D,1985-10-01,2020-02-01,MULTIFAMILIAL,29422
29024,66023924589859800000000,3239,Omh de Montréal,CS Montréal,9650,rue Saint-Hubert,Montréal,H2C 2H1,6,3,140.68,562.72,18.50,D,1993-01-01,2028-01-01,MULTIFAMILIAL,156100
66054,66023004525629450000000,1334,Omh de Montréal,CS Montréal,3663,rue Rachel Est,Montréal,H1X 3G4,69,4,1255.85,5409.65,24.60,D,1986-05-01,2020-05-04,MULTIFAMILIAL,11281
22761,66023943688958790000000,1797,Omh de Montréal,CS Montréal,5959,avenue De Monkland,Montréal,H4A 3R9,77,8,646.96,5379.02,21.60,D,1980-04-01,2030-04-01,MULTIFAMILIAL,83646
83473,66023924509931560000000,2942,Omh de Montréal,CS Montréal,10333,rue Berri,Montréal,H3L 3T4,70,5,1042.57,5291.98,21.90,D,1989-08-01,2024-08-01,MULTIFAMILIAL,137734
88653,66023004300518620000000,3070,Omh de Montréal,CS Montréal,2159,rue Cartier,Montréal,H2K 4E9,19,3,170.39,529.27,20.20,D,1989-12-01,2024-12-01,MULTIFAMILIAL,142144
67561,66023994575859190000000,2829,Omh de Montréal,CS Montréal,3441,avenue Du Mont-Royal,Montréal,H1X 3G9,56,4,1094.42,5252.75,25.70,D,1988-06-01,2023-06-01,MULTIFAMILIAL,132333
7335,66023014425546200000000,1344,Omh de Montréal,CS Montréal,1830,rue Saint-Germain,Montréal,H1W 3X8,68,6,846.00,5245.80,25.90,D,1985-10-01,2020-02-01,MULTIFAMILIAL,13156
7184,66023943805218000000000,1393,Omh de Montréal,CS Montréal,5600,boulevard Décarie,Montréal,H3X 3Z4,66,5,943.31,5131.56,17.70,D,1985-09-01,2020-02-01,MULTIFAMILIAL,12913
32034,66023004129171060000000,2821,Omh de Montréal,CS Montréal,1441,rue Saint-André,Montréal,H2L 3T3,64,3,1355.16,5083.08,18.60,D,1988-07-01,2023-07-01,MULTI. JUMELE OU EN RANGEE,130045
83333,66023984211080140000000,2939,Omh de Montréal,CS Montréal,4444,rue Clark,Montréal,H2W 1X4,65,5,889.04,4911.73,20.40,D,1989-09-01,2024-09-01,MULTIFAMILIAL,132775
66021,66023994538114670000000,1379,Omh de Montréal,CS Montréal,3505,avenue Laurier Est,Montréal,H1X 3E9,57,5,878.72,4613.28,18.40,D,1985-02-01,2019-06-01,MULTIFAMILIAL,11255
35814,66023954313130480000000,1799,Omh de Montréal,CS Montréal,7255,rue Durocher,Montréal,H3N 2X6,63,6,709.79,4534.26,22.20,D,1981-07-01,2031-07-01,MULTIFAMILIAL,83554
66010,66023974602638050000000,1701,Omh de Montréal,CS Montréal,3000,rue Jean-Talon Est,Montréal,H2A 3N6,52,6,623.96,4048.11,17.20,D,1981-04-01,2015-12-01,MULTIFAMILIAL,11023
37660,66023964492381100000000,3262,Omh de Montréal,CS Montréal,6425,avenue Christophe-Colo,Montréal,H2S 2G5,47,4,911.73,3936.85,28.00,D,1993-03-01,2028-03-01,MULTI. JUMELE OU EN RANGEE,184332
22816,66023994286633080000000,1337,Omh de Montréal,CS Montréal,2122,rue Panet,Montréal,H2L 3A6,57,6,607.50,3828.26,23.70,D,1986-03-01,2020-05-04,MULTIFAMILIAL,83694
35873,66023974319644240000000,2171,Omh de Montréal,CS Montréal,5977,rue Boyer,Montréal,H2S 2H8,48,4,883.23,3705.29,16.50,D,1984-05-01,2018-06-01,MULTIFAMILIAL,83495
44435,66023974360284800000000,3100,Omh de Montréal,CS Montréal,350,rue Boucher,Montréal,H2T 1C5,50,4,790.66,3434.95,19.70,D,1991-05-01,2026-05-01,MULTIFAMILIAL,158944
36363,66023944467281750000000,2156,Omh de Montréal,CS Montréal,8135,rue Drolet,Montréal,H2P 2H6,31,3,936.00,3332.16,20.70,D,1982-07-01,2017-03-01,MULTIFAMILIAL,85260
32270,66023923959181770000000,2932,Omh de Montréal,CS Montréal,8000,avenue Mountain Sights,Montréal,H4P 2S1,31,3,793.14,3172.56,19.80,D,1988-12-01,2023-12-01,MULTI. JUMELE OU EN RANGEE,17695
64514,66023993805875860000000,1049,Omh de Montréal,CS Montréal,2135,avenue Lionel-Groulx,Montréal,H3J 1J2,20,3,1000.03,3000.10,27.60,D,1972-11-01,2022-11-01,MULTI. JUMELE OU EN RANGEE,93181
35685,66023913329424070000000,3307,Omh de Montréal,CS Montréal,805,10e Avenue,Montréal,H8S 3G3,32,5,563.21,2975.48,17.60,D,1994-06-01,2029-06-01,MULTIFAMILIAL,182991
12821,66023024933763430000000,1140,Omh de Montréal,CS Montréal,2530,avenue Émile-Legrand,Montréal,H1N 3H6,30,3,916.71,2856.03,19.70,D,1973-08-01,2023-08-01,MULTI. JUMELE OU EN RANGEE,29610
67966,66023973763976970000000,1141,Omh de Montréal,CS Montréal,701,rue Lenoir,Montréal,H4C 2Z4,39,8,312.19,2809.67,23.70,D,1973-06-01,2023-06-01,MULTIFAMILIAL,85072
27403,66023943644046010000000,3225,Omh de Montréal,CS Montréal,4455,avenue Benny,Montréal,H4B 2S2,35,4,659.61,2759.57,15.60,D,1991-11-01,2026-11-01,MULTIFAMILIAL,155890
31846,66023995600172890000000,3250,Omh de Montréal,CS Montréal,12050,boulevard Rodolphe-For,Montréal,H1E 7G3,32,3,654.94,2659.76,22.90,D,1992-01-01,2027-01-01,MULTIFAMILIAL,155643
3205,66023003786086160000000,3102,Omh de Montréal,CS Montréal,220,rue Charon,Montréal,H3K 2N9,27,3,731.51,2648.85,29.30,D,1991-10-01,2026-10-01,MULTIFAMILIAL,157065
99002,66023953203463640000000,3088,Omh de Montréal,CS Montréal,1580,boulevard Shevchenko,Montréal,H8N 3B1,30,3,825.91,2454.96,22.80,D,1995-07-01,2030-07-01,MULTIFAMILIAL,184192
33935,66023974704106770000000,3356,Omh de Montréal,CS Montréal,7580,19e Avenue,Montréal,H2A 2M3,27,3,615.02,2452.23,28.10,D,1994-06-01,2029-06-01,AUTRE,182501
34263,66023973750035440000000,3283,Omh de Montréal,CS Montréal,650,rue Desnoyers,Montréal,H4C 3E2,27,3,615.02,2452.23,15.50,D,1994-03-01,2029-03-01,AUTRE,182383
49383,66023014684097250000000,3270,Omh de Montréal,CS Montréal,2110,rue Théodore,Montréal,H1V 3B9,31,3,701.61,2376.60,16.00,D,1993-05-01,2028-05-01,MULTI. JUMELE OU EN RANGEE,183260
35895,66023004216622550000000,1714,Omh de Montréal,CS Montréal,1858,rue Alexandre-Desève,Montréal,H2L 2W3,18,3,549.24,2193.98,28.60,D,1980-07-01,2014-12-01,MULTI. JUMELE OU EN RANGEE,83731
83366,66023004256150690000000,2940,Omh de Montréal,CS Montréal,1580,avenue Papineau,Montréal,H2K 4H8,39,3,620.58,2166.10,29.70,D,1989-08-01,2024-08-01,MULTIFAMILIAL,133350
67760,66023003777512190000000,1137,Omh de Montréal,CS Montréal,205,rue Charon,Montréal,H3K 2N8,28,3,643.86,2070.80,22.00,D,1973-03-01,2023-03-01,MULTI. JUMELE OU EN RANGEE,96073
44450,66023944010155840000000,3222,Omh de Montréal,CS Montréal,3895,avenue Plamondon,Montréal,H3S 1L8,20,4,499.71,1998.80,16.20,D,1990-11-01,2025-11-01,MULTI. JUMELE OU EN RANGEE,158675
37645,66023954342201250000000,3281,Omh de Montréal,CS Montréal,6994,rue Hutchison,Montréal,H3N 1Y6,45,3,484.76,1939.02,16.70,D,1993-12-01,2028-12-01,MULTI. JUMELE OU EN RANGEE,184284
35630,66023973740802870000000,3283,Omh de Montréal,CS Montréal,693,rue Walnut,Montréal,H4C 3E5,21,3,479.95,1911.11,15.40,D,1994-03-01,2029-03-01,AUTRE,182302
67690,66023983885336910000000,1299,Omh de Montréal,CS Montréal,735,rue Dominion,Montréal,H3J 2M2,15,3,468.70,1874.80,16.60,D,1977-07-01,2027-07-01,MULTI. JUMELE OU EN RANGEE,90182
67664,66023993824757980000000,1467,Omh de Montréal,CS Montréal,500,rue Canning,Montréal,H3J 2M4,18,3,455.76,1823.02,29.70,D,1978-10-01,2028-10-01,MULTI. JUMELE OU EN RANGEE,90112
8912,66023994634698270000000,1792,Omh de Montréal,CS Montréal,3985,rue Masson,Montréal,H1X 1T6,21,4,455.44,1821.76,23.60,D,1980-04-01,2030-04-01,MULTIFAMILIAL,63081
67756,66023003777512190000000,1137,Omh de Montréal,CS Montréal,255,rue Charon,Montréal,H3K 2N8,24,3,547.05,1782.45,20.40,D,1973-03-01,2023-03-01,MULTI. JUMELE OU EN RANGEE,96036
8864,66023984477102980000000,2795,Omh de Montréal,CS Montréal,5185,rue Chapleau,Montréal,H2G 2E1,18,3,592.50,1777.50,26.10,D,1986-07-01,2021-03-01,MULTIFAMILIAL,63022
50492,66023035220889660000000,3264,Omh de Montréal,CS Montréal,2730,rue Duchesneau,Montréal,H1L 6P7,24,3,565.89,1760.12,18.50,D,1993-02-01,2028-02-01,MULTI. JUMELE OU EN RANGEE,156214
66150,66023944141936750000000,2826,Omh de Montréal,CS Montréal,6800,avenue De Darlington,Montréal,H3S 2K1,22,3,436.50,1746.01,17.90,D,1988-01-01,2023-01-01,MULTI. JUMELE OU EN RANGEE,132495
67841,66023973785242310000000,1214,Omh de Montréal,CS Montréal,805,rue Saint-Philippe,Montréal,H4C 3K7,15,3,434.80,1739.24,21.80,D,1975-11-01,2025-11-01,MULTI. JUMELE OU EN RANGEE,95874
36536,66023004315734270000000,3361,Omh de Montréal,CS Montréal,2245,rue De Rouen,Montréal,H2K 1L7,18,3,493.82,1733.86,17.40,D,1993-12-01,2028-12-01,AUTRE,183035
86914,66023004215588750000000,3071,Omh de Montréal,CS Montréal,1853,rue Plessis,Montréal,H2L 2X9,18,3,423.91,1695.62,24.60,D,1990-02-01,2025-02-01,MULTI. JUMELE OU EN RANGEE,142446
22120,66023984222137140000000,1501,Omh de Montréal,CS Montréal,4400,avenue Coloniale,Montréal,H2W 2C6,15,3,452.00,1634.96,21.50,D,1977-04-01,2027-04-01,MULTI. JUMELE OU EN RANGEE,97112
45920,66023983748061270000000,3269,Omh de Montréal,CS Montréal,3605,rue Workman,Montréal,H4C 3P1,18,3,467.10,1577.50,21.10,D,1992-06-01,2027-06-01,MULTI. JUMELE OU EN RANGEE,159412
86656,66023954341914660000000,3080,Omh de Montréal,CS Montréal,425,avenue Beaumont,Montréal,H3N 1T6,19,3,532.21,1491.41,19.50,D,1988-09-01,2023-09-01,AUTRE,137325
99260,66023004534915730000000,3363,Omh de Montréal,CS Montréal,3470,rue De Chambly,Montréal,H1W 3J9,29,3,369.50,1465.72,26.30,D,1993-12-01,2028-12-01,MULTIFAMILIAL,184903
6440,66023973666707070000000,1042,Omh de Montréal,CS Montréal,5040,rue Notre-Dame Ouest,Montréal,H4C 1T1,15,3,466.99,1459.48,15.30,D,1971-05-01,2021-05-01,MULTIFAMILIAL,13635
33692,66023985599792690000000,50044,Omh de Montréal,CS Montréal,8979,boulevard Maurice-Dupl,Montréal,H1E 7E1,12,3,447.30,1394.76,16.00,D,1991-02-01,2026-02-01,MULTIFAMILIAL,174893
99050,66023964537846370000000,3288,Omh de Montréal,CS Montréal,7335,avenue De Lorimier,Montréal,H2E 2P2,16,3,326.15,1308.76,28.50,D,1993-08-01,2028-08-01,MULTI. JUMELE OU EN RANGEE,184822
32255,66023014322908700000000,2937,Omh de Montréal,CS Montréal,530,rue Frontenac,Montréal,H2K 2Y3,15,3,301.60,1212.95,25.60,D,1989-01-01,2024-01-01,MULTI. JUMELE OU EN RANGEE,129802
13510,66023924408424890000000,1130,Omh de Montréal,CS Montréal,9840,rue Meunier,Montréal,H3L 2Y9,12,3,393.31,1179.93,20.20,D,1972-11-01,2022-11-01,MULTIFAMILIAL,78094
57746,66023955430069510000000,1231,Omh de Montréal,CS Montréal,6750,boulevard Gouin Est,Montréal,H1G 6E2,130,15,1107.72,11741.70,24.70,D,1976-07-01,2026-07-01,MULTIFAMILIAL,2435
94953,66023985631297290000000,3217,Omh de Montréal,CS Montréal,8772,boulevard Perras,Montréal,H1E 5M8,13,3,324.00,1151.80,26.10,D,1991-06-01,2026-06-01,MULTI. JUMELE OU EN RANGEE,147291
86236,66023954559513680000000,3073,Omh de Montréal,CS Montréal,8071,avenue Papineau,Montréal,H2E 2H5,12,3,271.45,1090.40,23.30,D,1990-01-01,2025-01-01,MULTI. JUMELE OU EN RANGEE,134794
6613,66023983863692700000000,1125,Omh de Montréal,CS Montréal,2540,rue Quesnel,Montréal,H3J 1G7,9,3,271.05,1084.20,23.00,D,1973-03-01,2023-03-01,MULTIFAMILIAL,13812
35836,66023954672605010000000,1051,Omh de Montréal,CS Montréal,8075,avenue Des Érables,Montréal,H2E 2S2,12,3,267.09,1068.36,28.70,D,1971-07-01,2021-07-01,MULTI. JUMELE OU EN RANGEE,83521
99223,66023964354745700000000,3759,Omh de Montréal,CS Montréal,6300,avenue De Gaspé,Montréal,H2S 2X7,14,3,266.76,1067.06,16.60,D,1994-04-01,2029-04-01,MULTIFAMILIAL,184833
36794,66023944634398390000000,1133,Omh de Montréal,CS Montréal,1640,avenue Émile-Journault,Montréal,H2M 1K4,6,2,355.20,1065.60,15.10,D,1972-09-01,2022-09-01,UNIFAMILIAL EN RANGEE,10721
37656,66023014536914930000000,3236,Omh de Montréal,CS Montréal,2120,boulevard Pie-IX,Montréal,H1V 3T6,64,7,773.00,6184.00,20.20,D,1993-03-01,2028-03-01,MULTIFAMILIAL,184321
82305,66023015224844090000000,1341,Omh de Montréal,CS Montréal,8800,avenue De Chaumont,Montréal,H1K 1N9,48,4,972.00,3888.00,23.10,D,1989-02-01,2024-02-01,MULTIFAMILIAL,133663
13565,66023994274810900000000,1504,Omh de Montréal,CS Montréal,2105,rue Wolfe,Montréal,H2L 3K1,24,3,629.75,2519.00,23.20,D,1978-07-01,2028-07-01,MULTIFAMILIAL,78245
6591,66023983863692700000000,1125,Omh de Montréal,CS Montréal,2550,rue Quesnel,Montréal,H3J 1G8,18,3,564.25,2257.00,21.60,D,1973-03-01,2023-03-01,MULTIFAMILIAL,13790
44446,66023004360934620000000,3213,Omh de Montréal,CS Montréal,2177,rue Logan,Montréal,H2K 4S2,125,6,1699.08,9725.26,13.40,C,1991-04-01,2026-04-01,MULTIFAMILIAL,158480
8853,66023984632026670000000,1500,Omh de Montréal,CS Montréal,6355,13e Avenue,Montréal,H1X 3E2,117,7,1172.40,8509.90,10.50,C,1979-01-01,2029-01-01,MULTIFAMILIAL,63011
65461,66023003745348990000000,1476,Omh de Montréal,CS Montréal,2066,rue Favard,Montréal,H3K 3E8,109,8,1011.53,8484.92,14.30,C,1979-07-01,2029-07-01,MULTIFAMILIAL,94393
12795,66023024933763430000000,1140,Omh de Montréal,CS Montréal,2620,avenue Émile-Legrand,Montréal,H1N 3H6,6,2,365.38,813.15,12.60,C,1973-08-01,2023-08-01,UNIFAMILIAL EN RANGEE,29444
12865,66023025159170090000000,1712,Omh de Montréal,CS Montréal,8955,rue Sherbrooke Est,Montréal,H1L 6L3,89,7,930.63,7445.04,13.00,C,1982-10-01,2016-11-01,MULTIFAMILIAL,29632
29050,66023924589859800000000,3239,Omh de Montréal,CS Montréal,9704,rue Saint-Hubert,Montréal,H2C 2H1,9,3,228.17,741.33,13.70,C,1993-01-01,2028-01-01,MULTIFAMILIAL,156144
64481,66023983893203950000000,1049,Omh de Montréal,CS Montréal,2355,rue Delisle,Montréal,H3J 1K6,94,8,861.02,7223.79,12.80,C,1972-11-01,2022-11-01,MULTIFAMILIAL,93111
31043,66023893383759030000000,1802,Omh de Montréal,CS Montréal,3000,rue Saint-Antoine,Montréal,H8S 4E3,102,6,1015.94,7111.58,14.50,C,1980-01-01,2030-01-01,MULTIFAMILIAL,76650
29035,66023924589859800000000,3239,Omh de Montréal,CS Montréal,9656,rue Saint-Hubert,Montréal,H2C 2H1,8,3,170.55,682.20,13.60,C,1993-01-01,2028-01-01,MULTIFAMILIAL,156111
65995,66023964685974530000000,2158,Omh de Montréal,CS Montréal,3001,rue Everett,Montréal,H2A 3N8,87,5,1266.24,6714.36,13.30,C,1983-01-01,2017-06-01,MULTIFAMILIAL,11244
35910,66023984379476780000000,1127,Omh de Montréal,CS Montréal,1901,rue Gilford,Montréal,H2H 1G8,55,7,929.37,6706.02,13.30,C,1971-07-01,2021-07-01,MULTIFAMILIAL,83591
86601,66023954564265350000000,3067,Omh de Montréal,CS Montréal,7777,rue De Lanaudière,Montréal,H2E 3A6,89,5,1251.30,6524.99,14.50,C,1990-06-01,2025-06-01,MULTIFAMILIAL,142575
31964,66023933886767560000000,3245,Omh de Montréal,CS Montréal,5820,boulevard Décarie,Montréal,H3X 2J6,89,11,727.40,6503.60,13.60,C,1992-07-01,2027-07-01,MULTIFAMILIAL,155610
3146,66023004273482300000000,3214,Omh de Montréal,CS Montréal,1225,rue Alexandre-Desève,Montréal,H2L 2T7,64,4,1333.93,6056.05,14.50,C,1991-05-01,2026-05-01,MULTIFAMILIAL,156940
28490,66023965592888710000000,1138,Omh de Montréal,CS Montréal,7950,rue Jacques-Rousseau,Montréal,H1E 1J6,80,8,668.88,6019.92,14.70,C,1973-04-01,2023-04-01,MULTIFAMILIAL,55521
8886,66023994358708540000000,1707,Omh de Montréal,CS Montréal,4240,rue Messier,Montréal,H2H 2R5,81,7,767.20,5752.46,15.10,C,1981-04-01,2015-12-01,MULTIFAMILIAL,63044
27311,66023015227101180000000,3234,Omh de Montréal,CS Montréal,7025,avenue Rondeau,Montréal,H1K 4Z1,78,6,1050.83,5744.98,12.20,C,1991-02-01,2026-02-01,MULTIFAMILIAL,155934
2995,66023975116972410000000,2371,Omh de Montréal,CS Montréal,6680,boulevard Couture,Montréal,H1P 3M1,50,6,766.88,4534.66,13.70,C,1991-05-01,2026-05-01,MULTIFAMILIAL,156015
44601,66023975116972410000000,2371,Omh de Montréal,CS Montréal,6660,boulevard Couture,Montréal,H1P 3L9,50,6,766.88,4534.66,12.80,C,1991-05-01,2026-05-01,MULTIFAMILIAL,160204
99875,66023874341742380000000,3259,Omh de Montréal,CS Montréal,12187,rue Cousineau,Montréal,H4K 2Y8,56,4,924.99,4491.82,14.40,C,1994-03-01,2029-03-01,MULTIFAMILIAL,182615
22724,66023055540717600000000,1336,Omh de Montréal,CS Montréal,11660,rue Notre-Dame Est,Montréal,H1B 5T9,51,6,640.16,4481.12,11.00,C,1986-05-01,2020-05-04,MULTIFAMILIAL,33751
57385,66023955317070730000000,1152,Omh de Montréal,CS Montréal,12631,rue Chartrand,Montréal,H1G 3P4,42,3,1086.93,3703.60,10.40,C,1972-03-01,2022-03-01,AUTRE,2380
40283,66023914123008720000000,3193,Omh de Montréal,CS Montréal,680,avenue Sainte-Croix,Montréal,H4L 5J6,48,4,829.83,3319.32,12.00,C,1993-01-01,2028-01-01,MULTIFAMILIAL,184166
