address,duplicate_address,code geographique,nom du territoire,CUBF,serial_number,lin_dim,area,max_num_floor,construction year,year_real_esti,floor_area,code_phys_conn,type_const,num_dwell,num_rental,num_non_res,value_prop,code_arrondissement,nom_arrondissement
90 rue de la Renardiere,9999,23027,Québec,7424,5494 34 6321 1,251.0,17602.1,2,1967,R,151.5,1,5,9999,9999,1,1285000,REQ05,Beauport (Québec 23027)
35 121 rue Vachon,9999,23027,Québec,7424,5494 54 9905 8,9999.0,21887.3,2,9999,9999,9999.0,9999,9999,9999,9999,2,5945000,REQ05,Beauport (Québec 23027)
2490 avenue Royale,9999,23027,Québec,7611,5594 34 0625 1,9999.0,317324.9,2,9999,9999,9999.0,9999,9999,9999,9999,1,15625000,REQ05,Beauport (Québec 23027)
1829 boulevard Pie-XI Nord,9999,23027,Québec,7219,3293 30 5101 1,9999.0,742.1,1,1960,E,125.7,1,9999,9999,9999,1,222000,REQ06,La Haute-Saint-Charles (Québec 23027)
3490 3494 route de l' Aéroport,9999,23027,Québec,7290,3389 38 9844 1,9999.0,39525.6,2,9999,9999,9999.0,9999,9999,9999,9999,1,13955000,REQ06,La Haute-Saint-Charles (Québec 23027)
4170 rue Michel-Herve,9999,23027,Québec,7423,4079 44 6736 1,9999.0,23490.7,1,1963,R,231.8,1,9999,9999,9999,1,1970000,REQ03,Sainte-Foy-Sillery-Cap-Rouge (Qu.bec 23027)
222 224 avenue Ducharme,9999,23027,Québec,7239,4686 42 3821 1,9999.0,14870.0,1,1975,E,1586.2,1,9999,9999,9999,1,6635000,REQ02,Les Rivières (Québec 23027)
380 rue de Verdun,9999,23027,Québec,7423,4785 72 8161 1 100,131.4,28007.7,1,9999,9999,9999.0,9999,9999,9999,9999,1,4385000,REQ01,REQ01
rue Saint-Vallier Ouest,9999,23027,Québec,7424,4886 40 6076 1,9999.0,4167.8,1,9999,9999,9999.0,9999,9999,9999,9999,1,1175000,REQ01,REQ01
395 425 rue du Bienheureux-Jean-XXIII,9999,23027,Québec,7424,4395 19 2356 1,9999.0,53175.27,1,9999,9999,9999.0,9999,9999,9999,9999,1,7090000,REQ04,CHarlesbourg (Québec 23027)
7700 3e Avenue Est,9999,23027,Québec,7424,4691 87 7241 1,36.58,4135.0,1,9999,9999,9999.0,9999,9999,9999,9999,1,3520000,REQ04,CHarlesbourg (Québec 23027)
4435 rue Le Monelier,9999,23027,Québec,7424,4890 64 9676 1,9999.0,4425.8,1,1988,R,661.4,1,9999,9999,9999,1,1230000,REQ04,CHarlesbourg (Québec 23027)
13500 13550 rue Duhamel,9999,23027,Québec,7239,3690 86 2066 1,9999.0,10162.7,1,9999,9999,9999.0,9999,9999,9999,9999,1,1160000,REQ06,La Haute-Saint-Charles (Québec 23027)
12085 boulevard Saint-Claude,9999,23027,Québec,7499,3789 49 1202 1,9999.0,28903.9,1,1960,R,283.1,1,9999,9999,9999,1,155000,REQ06,La Haute-Saint-Charles (Québec 23027)
11035 rue des Lauriers,9999,23027,Québec,7422,3889 36 3342 1,178.52,24029.94,1,9999,9999,9999.0,9999,9999,9999,9999,1,2545000,REQ06,La Haute-Saint-Charles (Québec 23027)
3705 avenue Chauveau,9999,23027,Québec,7451,4088 24 1089 3,185.46,30760.8,1,9999,9999,9999.0,9999,9999,9999,9999,1,15425000,REQ02,Les Rivières (Québec 23027)
2650 avenue D'Alembert,9999,23027,Québec,7451,4185 89 4431 1 100,9999.0,26843.7,1,9999,9999,9999.0,9999,9999,9999,9999,2,8360000,REQ02,Les Rivières (Québec 23027)
5195 avenue Banville,9999,23027,Québec,7611,4187 41 8226 1,9999.0,8489.2,9999,9999,R,9999.0,1,9999,9999,9999,1,750000,REQ02,Les Rivières (Québec 23027)
5395 avenue Banville,9999,23027,Québec,7422,4187 32 9587 1,9999.0,16969.1,1,1971,R,50.0,1,9999,9999,9999,1,2120000,REQ02,Les Rivières (Québec 23027)
boulevard Bastien,9999,23027,Québec,7423,4191 02 6806 1 100,154.46,16459.2,1,9999,9999,9999.0,9999,9999,9999,9999,1,3085000,REQ02,Les Rivières (Québec 23027)
4075 rue Maria-Goretti,9999,23027,Québec,7424,4285 80 8051 1,9999.0,4013.6,1,1965,E,291.5,1,9999,9999,9999,1,925000,REQ02,Les Rivières (Québec 23027)
3725 3825 rue Chevalier,9999,23027,Québec,7433,4286 21 2677 1,9999.0,629.6,1,1970,R,131.0,1,9999,9999,9999,1,279000,REQ02,Les Rivières (Québec 23027)
3970 boulevard Père-Lelièvre,9999,23027,Québec,7290,4285 29 4288 9,9999.0,1107.1,9999,9999,R,9999.0,1,9999,9999,9999,9999,121000,REQ02,Les Rivières (Québec 23027)
3925 boulevard Wilfrid-Hamel,9999,23027,Québec,7425,4285 54 8446 1,28.19,4460.5,1,1977,R,1114.7,1,9999,9999,9999,1,1795000,REQ02,Les Rivières (Québec 23027)
2920 rue Claisse,9999,23027,Québec,7432,4286 66 7131 1,9999.0,2556.7,1,1986,R,1898.6,1,9999,9999,9999,1,6175000,REQ02,Les Rivières (Québec 23027)
2175 rue Laurent-Laroche,9999,23027,Québec,7424,4386 74 6476 1,108.51,10418.1,2,1957,R,334.9,1,9999,9999,9999,1,2020000,REQ02,Les Rivières (Québec 23027)
1475 rue Virginia-Woolf,9999,23027,Québec,7424,4390 30 1611 1,9999.0,61561.9,1,1979,R,434.1,1,9999,9999,9999,1,6640000,REQ02,Les Rivières (Québec 23027)
2455 boulevard Central,9999,23027,Québec,7424,4486 20 0601 1,50.7,1795.5,1,1963,E,289.4,1,9999,9999,9999,1,510000,REQ02,Les Rivières (Québec 23027)
3050 boulevard Central,9999,23027,Québec,7451,4486 25 6786 1,9999.0,218152.4,1,9999,9999,9999.0,9999,9999,9999,9999,1,10665000,REQ02,Les Rivières (Québec 23027)
1080 rue Bouvier,9999,23027,Québec,7222,4488 91 1191 1,130.49,21744.5,1,9999,9999,9999.0,9999,9999,9999,9999,2,6370000,REQ02,Les Rivières (Québec 23027)
970 rue Gérard-Morisset,9999,23027,Québec,7219,4783 05 1156 1,9999.0,1224.7,1,1989,R,374.9,1,9999,9999,9999,1,290000,REQ01,REQ01
1360 boulevard de l' Entente,9999,23027,Québec,7429,4684 83 8811 1,9999.0,23816.0,2,9999,9999,9999.0,9999,9999,9999,9999,1,7860000,REQ01,REQ01
295 rue Marie-De-L'Incarnation,9999,23027,Québec,7424,4885 06 1041 1,75.07,2533.6,3,9999,9999,9999.0,9999,9999,9999,9999,1,3655000,REQ01,REQ01
250 250 W boulevard Wilfrid-Hamel,9999,23027,Québec,7222,4787 78 4086 9,9999.0,383688.8,5,9999,9999,9999.0,9999,9999,9999,9999,1,523738000,REQ01,REQ01
255 rue des Peupliers Ouest,9999,23027,Québec,7422,4788 35 2102 1,9999.0,17580.9,1,1969,R,269.5,1,9999,9999,9999,1,427000,REQ01,REQ01
2945 2995 1re Avenue,9999,23027,Québec,7222,4788 99 5765 1,33.4,651.1,2,1962,R,950.3,1,9999,9999,9999,1,760000,REQ01,REQ01
950 avenue Calixa-Lavallee,9999,23027,Québec,7423,4884 24 3136 1,117.25,3907.9,1,9999,9999,9999.0,9999,9999,9999,9999,1,1460000,REQ01,REQ01
155 rue Bigaouette,9999,23027,Québec,7432,4886 21 1606 1,21.34,913.8,1,1981,R,1124.0,2,9999,9999,9999,1,2490000,REQ01,REQ01
145 rue Bigaouette,9999,23027,Québec,7229,4886 21 2061 1,42.67,5462.7,2,1984,R,2778.4,1,9999,9999,9999,2,5795000,REQ01,REQ01
531 rue de l' Aqueduc,9999,23027,Québec,7290,4885 65 4427 1,9999.0,544.7,9999,9999,R,9999.0,1,9999,9999,9999,1,230000,REQ01,REQ01
rue Arago Ouest,9999,23027,Québec,7290,4885 74 2405 4,9999.0,3513.4,9999,9999,R,9999.0,1,9999,9999,9999,1,17000,REQ01,REQ01
380 rue Arago Ouest,9999,23027,Québec,7424,4885 85 6786 1,41.61,1644.1,4,1930,R,3066.2,1,9999,9999,9999,2,3700000,REQ01,REQ01
660 rue du Pere-Hiral,9999,23027,Québec,7290,4885 94 8051 1,9999.0,7000.9,9999,9999,R,9999.0,1,9999,9999,9999,1,1510000,REQ01,REQ01
rue Victoria,9999,23027,Québec,7290,4885 95 8956 1,9999.0,392.7,9999,9999,R,9999.0,1,9999,9999,9999,1,28000,REQ01,REQ01
275 285 rue de la Marechaussee,9999,23027,Québec,7611,4886 87 6101 5,9999.0,199488.9,4,9999,9999,9999.0,9999,9999,9999,9999,2,58716462,REQ01,REQ01
16 rue Royal-Roussillon,9999,23027,Québec,7424,4887 67 7646 1,45.91,804.0,2,1951,R,1374.1,2,9999,9999,9999,3,2240000,REQ01,REQ01
2740 2e Avenue,9999,23027,Québec,7424,4888 39 5881 1,9999.0,15415.4,1,9999,9999,9999.0,9999,9999,9999,9999,1,3445000,REQ01,REQ01
255 265 boulevard René-Lévesque Ouest,9999,23027,Québec,7424,4985 10 7941 1,30.48,2183.2,2,9999,9999,9999.0,9999,9999,9999,9999,1,2600000,REQ01,REQ01
100 chemin Sainte-Foy,9999,23027,Québec,7222,4985 15 4416 1 001 0001,9999.0,23097.9,3,9999,9999,9999.0,9999,9999,9999,9999,1,19700000,REQ01,REQ01
avenue De Salaberry,9999,23027,Québec,7611,4985 34 5231 1,29.32,1375.2,9999,9999,R,9999.0,1,9999,9999,9999,1,439000,REQ01,REQ01
725 côte d' Abraham,9999,23027,Québec,7222,4986 81 5736 1,15.24,470.3,2,1945,R,946.7,1,9999,9999,9999,2,498000,REQ01,REQ01
310 rue De La Salle,9999,23027,Québec,7425,4986 23 8981 1,13.92,208.0,1,1961,R,208.4,2,9999,9999,9999,1,258000,REQ01,REQ01
279 rue Dorchester,9999,23027,Québec,7611,4986 24 5326 1,39.9,468.8,1,2016,R,1.0,1,9999,9999,9999,9999,299000,REQ01,REQ01
230 rue du Pont,9999,23027,Québec,7424,4986 57 6760 1,136.87,16658.4,1,1963,R,1165.4,1,9999,9999,9999,1,5160000,REQ01,REQ01
600 1re Rue,9999,23027,Québec,7422,4987 81 5256 1,54.79,12244.7,1,1950,E,83.6,1,9999,9999,9999,1,2320000,REQ01,REQ01
rue De Saint-Vallier Est,9999,23027,Québec,7290,4986 92 6131 1,7.69,260.8,9999,9999,R,9999.0,1,9999,9999,9999,1,28500,REQ01,REQ01
801 4e Rue,9999,23027,Québec,7424,4987 75 6506 1,9999.0,5492.6,4,9999,9999,9999.0,9999,9999,9999,9999,14,1995000,REQ01,REQ01
8e Avenue,9999,23027,Québec,7424,4988 13 9234 1,9999.0,30909.5,1,9999,9999,9999.0,9999,9999,9999,9999,1,12569199,REQ01,REQ01
1885 chemin de la Canardière,9999,23027,Québec,7424,4989 61 7316 1,9999.0,1664.2,4,1963,R,3589.7,1,9999,9999,9999,1,3045000,REQ01,REQ01
rue Champlain,9999,23027,Québec,7290,5085 40 4726 1,8.53,831.1,9999,9999,R,9999.0,1,9999,9999,9999,1,71000,REQ01,REQ01
900 1000 boulevard René-Lévesque Est,9999,23027,Québec,7233,5085 18 9976 1,9999.0,10439.9,6,9999,9999,9999.0,9999,9999,9999,9999,1,128495000,REQ01,REQ01
rue De Saint-Vallier Est,9999,23027,Québec,7290,5086 13 5532 4,9999.0,55.74,9999,9999,R,9999.0,1,9999,9999,9999,1,6000,REQ01,REQ01
rue De Buade,9999,23027,Québec,7290,5186 02 1728 1,4.0,79.0,9999,9999,R,9999.0,1,9999,9999,9999,1,8000,REQ01,REQ01
2050 rue de la Trinite,9999,23027,Québec,7421,5088 17 3372 1,9999.0,9511.1,1,1970,R,98.9,1,9999,9999,9999,1,36500,REQ01,REQ01
rue de la Terrasse-Dufferin,9999,23027,Québec,7290,5185 09 4151 1,9999.0,15113.4,1,9999,9999,9999.0,9999,9999,9999,9999,1,9249844,REQ01,REQ01
120 rue Dalhousie,9999,23027,Québec,7290,5186 36 7696 1,9999.0,45384.1,1,9999,9999,9999.0,9999,9999,9999,9999,9999,11540000,REQ01,REQ01
8e Rue,9999,23027,Québec,7611,4987 25 7846 1,9999.0,863.3,9999,9999,R,9999.0,1,9999,9999,9999,9999,205000,REQ01,REQ01
avenue de l' Abbe-Giguere,9999,23027,Québec,7423,4890 86 8424 1,9999.0,9391.2,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,780000,REQ05,Beauport (Québec 23027)
159 rue Jobidon,9999,23027,Québec,7421,4994 89 1006 1,9999.0,6214.0,9999,9999,R,9999.0,1,9999,9999,9999,1,590000,REQ05,Beauport (Québec 23027)
rue Aimée-Miville,9999,23027,Québec,7611,4995 77 0846 1,9999.0,2429.1,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,176000,REQ05,Beauport (Québec 23027)
rue Cambronne,9999,23027,Québec,7423,5091 87 6455 1,9999.0,35298.3,9999,9999,R,9999.0,1,9999,9999,9999,1,3475000,REQ05,Beauport (Québec 23027)
145 à place de Lourmel,9999,23027,Québec,7421,5095 22 5831 1,29.99,2189.0,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,150000,REQ05,Beauport (Québec 23027)
rue Turcot,9999,23027,Québec,7421,5095 42 7054 1,41.06,1634.8,9999,2016,R,9999.0,1,9999,9999,9999,1,196000,REQ05,Beauport (Québec 23027)
280 rue Cambert,9999,23027,Québec,7611,5096 23 5666 8,9999.0,66253.2,2,2003,R,354.4,1,9999,9999,9999,1,3340000,REQ05,Beauport (Québec 23027)
avenue Royale,9999,23027,Québec,7421,5190 47 4084 1,10.24,765.7,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,138000,REQ05,Beauport (Québec 23027)
101 rue Pierre-Frichet,9999,23027,Québec,7421,5195 14 0016 1,9999.0,1112.6,9999,2014,R,9999.0,1,9999,9999,9999,1,114000,REQ05,Beauport (Québec 23027)
rue Filteau,9999,23027,Québec,7611,5195 22 1131 1,9999.0,1247.3,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,171000,REQ05,Beauport (Québec 23027)
rue Forain,9999,23027,Québec,7421,5198 22 5106 1,50.76,4373.7,9999,2000,R,9999.0,1,9999,9999,9999,1,344000,REQ05,Beauport (Québec 23027)
rue Boisvert,9999,23027,Québec,7421,5290 26 9259 0,9999.0,2441.4,9999,9999,R,9999.0,1,9999,9999,9999,1,180000,REQ05,Beauport (Québec 23027)
rue Duchatel,9999,23027,Québec,7611,5292 90 0711 1,9.17,4877.6,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,348000,REQ05,Beauport (Québec 23027)
rue des Merles,9999,23027,Québec,7611,5292 65 5691 1,44.87,3044.4,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,209000,REQ05,Beauport (Québec 23027)
122 rue Diane,9999,23027,Québec,7421,5292 79 9036 1,33.44,2099.4,9999,2014,R,9999.0,1,9999,9999,9999,1,187000,REQ05,Beauport (Québec 23027)
rue Bessette,9999,23027,Québec,7611,5294 19 3416 1,9999.0,11722.5,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,188000,REQ05,Beauport (Québec 23027)
boulevard Raymond,9999,23027,Québec,7611,5294 29 3986 1,9999.0,6436.4,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,103000,REQ05,Beauport (Québec 23027)
rue Piraube,9999,23027,Québec,7421,5294 52 5555 1,9999.0,6880.6,9999,2000,R,9999.0,1,9999,9999,9999,1,530000,REQ05,Beauport (Québec 23027)
rue Bourget,9999,23027,Québec,7423,5393 00 8381 1,27.4,813.8,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,147000,REQ05,Beauport (Québec 23027)
rue Courcival,9999,23027,Québec,7611,5395 44 7229 1,9999.0,4477.1,9999,2016,R,9999.0,1,9999,9999,9999,1,473000,REQ05,Beauport (Québec 23027)
rue du Parc-Roy,9999,23027,Québec,7611,5493 31 7516 1,9999.0,1776.3,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,127000,REQ05,Beauport (Québec 23027)
3165 rue du Golf,9999,23027,Québec,7433,3891 43 3061 1,39.81,4922.9,1,1994,R,19.5,1,9999,9999,9999,1,545000,REQ06,La Haute-Saint-Charles (Québec 23027)
boulevard Johnny-Parent,9999,23027,Québec,7423,3989 37 2761 1,126.73,19649.3,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,1375000,REQ06,La Haute-Saint-Charles (Québec 23027)
23 rue Pierre-Laporte,9999,23027,Québec,7421,3989 54 5066 1,9999.0,2791.36,9999,2014,R,9999.0,1,9999,9999,9999,1,318000,REQ06,La Haute-Saint-Charles (Québec 23027)
20 boulevard des Étudiants,9999,23027,Québec,7611,3991 20 9088 1,9999.0,19058.1,1,2005,R,95.3,1,9999,9999,9999,1,1625000,REQ06,La Haute-Saint-Charles (Québec 23027)
174 176 ½ rue Racine,9999,23027,Québec,7425,3990 37 7961 1,17.8,730.1,2,9999,9999,9999.0,9999,9999,9999,9999,1,710000,REQ06,La Haute-Saint-Charles (Québec 23027)
rue des Myrtilles,9999,23027,Québec,7421,3991 97 6696 1,21.33,597.55,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,152000,REQ06,La Haute-Saint-Charles (Québec 23027)
impasse Marie-Guyart,9999,23027,Québec,7611,4090 15 0191 1,9999.0,17856.1,9999,9999,R,9999.0,1,9999,9999,9999,1,36000,REQ06,La Haute-Saint-Charles (Québec 23027)
rue Jean-Charles-Cantin,9999,23027,Québec,7290,3778 47 9384 1,9999.0,465.8,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,1500,REQ03,Sainte-Foy-Sillery-Cap-Rouge (Qu.bec 23027)
