id,eval_unit_id,project_id,organism,service_center,street_num,street_name,muni,postal_code,num_dwellings,num_floors,area_footprint,area_total,ivp,disrepair_state,interest_adjust_date,contract_end_date,category,building_id
6156,70012801188358800000000,2197,Oh du Haut-Saint-Laurent,CS Montérégie Ouest,8,rue des Bateliers,Sainte-Martine,J0S 1V0,15,2,581.30,1162.60,1.20,A,1982-07-01,2017-03-01,MULTIFAMILIAL,10054
6042,69055519480597100000000,1733,Oh du Haut-Saint-Laurent,CS Montérégie Ouest,21,chemin Fairview,Huntingdon,J0S 1H0,20,2,852.00,1704.00,4.00,A,1978-10-01,2028-10-01,MULTIFAMILIAL,10124
39351,69010749024052900000000,2346,Oh du Haut-Saint-Laurent,CS Montérégie Ouest,2550,rue du Parc,Franklin,J0S 1N0,10,2,405.02,818.54,1.60,A,1986-10-01,2020-11-01,MULTIFAMILIAL,59006
7556,70022701988887500000000,1520,Omh de Beauharnois,CS Montérégie Ouest,60,rue Bourcier,Beauharnois,J6N 0M2,16,2,617.10,1344.00,34.90,E,1977-10-01,2027-10-01,MULTIFAMILIAL,14921
7965,70022751983002200000000,2177,Omh de Beauharnois,CS Montérégie Ouest,20,rue des Écossais,Beauharnois,J6N 3H8,20,2,764.20,1538.00,0.70,A,1984-06-01,2019-06-01,MULTIFAMILIAL,10150
7976,70022751983002200000000,2177,Omh de Beauharnois,CS Montérégie Ouest,22,rue des Écossais,Beauharnois,J6N 3H8,20,2,764.20,1538.00,1.30,A,1984-06-01,2019-06-01,MULTIFAMILIAL,10161
81981,67050882462210400000000,1321,Omh de Châteauguay,CS Montérégie Ouest,140,rue Alexis-Carrel,Châteauguay,J6K 4Y1,8,3,215.98,863.92,36.60,E,1989-09-01,2024-09-01,MULTIFAMILIAL,137443
40806,67050882462263900000000,3233,Omh de Châteauguay,CS Montérégie Ouest,146,rue Alexis-Carrel,Châteauguay,J6K 4Y1,8,3,189.28,739.12,71.40,E,1990-11-01,2025-11-01,MULTIFAMILIAL,156866
82003,67050882462769300000000,1321,Omh de Châteauguay,CS Montérégie Ouest,116,rue Pascal,Châteauguay,J6K 4Y9,3,2,134.48,403.44,59.20,E,1989-09-01,2024-09-01,MULTIFAMILIAL,137476
82062,67050852317055900000000,2724,Omh de Châteauguay,CS Montérégie Ouest,120,boulevard Primeau,Châteauguay,J6K 3T6,30,2,1151.39,2302.78,61.90,E,1989-02-01,2024-02-01,MULTIFAMILIAL,133206
45964,67050832460732200000000,3153,Omh de Châteauguay,CS Montérégie Ouest,10,place Leonie-Paradis,Châteauguay,J6J 5X3,11,3,380.30,1131.60,41.80,E,1992-07-01,2027-07-01,MULTIFAMILIAL,159471
45975,67050832460615500000000,3153,Omh de Châteauguay,CS Montérégie Ouest,20,place Leonie-Paradis,Châteauguay,J6J 5X3,11,3,380.30,1131.60,40.30,E,1992-07-01,2027-07-01,MULTIFAMILIAL,159482
45986,67050832450702300000000,3153,Omh de Châteauguay,CS Montérégie Ouest,40,place Leonie-Paradis,Châteauguay,J6J 5X3,11,3,380.30,1131.60,39.20,E,1992-07-01,2027-07-01,MULTIFAMILIAL,159493
45990,67050832359829000000000,3153,Omh de Châteauguay,CS Montérégie Ouest,50,place Leonie-Paradis,Châteauguay,J6J 5X3,11,3,380.30,1131.60,37.70,E,1992-07-01,2027-07-01,MULTIFAMILIAL,159504
86310,67050872572874800000000,1320,Omh de Châteauguay,CS Montérégie Ouest,110,rue Craik,Châteauguay,J6J 5S4,11,3,381.60,1130.16,39.20,E,1990-02-01,2025-02-01,MULTIFAMILIAL,134890
86321,67050872572570000000000,1320,Omh de Châteauguay,CS Montérégie Ouest,90,rue Craik,Châteauguay,J6J 5S4,11,3,381.60,1130.16,34.70,E,1990-02-01,2025-02-01,MULTIFAMILIAL,134864
86332,67050872572570000000000,1320,Omh de Châteauguay,CS Montérégie Ouest,100,rue Craik,Châteauguay,J6J 5S4,11,3,381.60,1130.16,48.10,E,1990-02-01,2025-02-01,MULTIFAMILIAL,134886
81992,67050882463300000000000,1321,Omh de Châteauguay,CS Montérégie Ouest,112,rue Pascal,Châteauguay,J6K 4Y9,6,2,326.00,978.00,94.50,E,1989-09-01,2024-09-01,MULTI. JUMELE OU EN RANGEE,137454
7862,67050862490718900000000,1458,Omh de Châteauguay,CS Montérégie Ouest,33,boulevard Saint-Joseph,Châteauguay,J6K 4P9,74,5,1064.30,5321.50,17.60,D,1982-04-01,2017-03-01,MULTIFAMILIAL,10430
6101,67050852479581500000000,1971,Omh de Châteauguay,CS Montérégie Ouest,79,rue Marquette,Châteauguay,J6J 5L8,12,2,556.30,1112.60,8.60,B,1982-04-01,2016-11-01,MULTIFAMILIAL,10275
7884,67050852479581500000000,1971,Omh de Châteauguay,CS Montérégie Ouest,89,rue Marquette,Châteauguay,J6J 5L8,12,2,556.30,1112.60,8.30,B,1982-04-01,2016-11-01,MULTIFAMILIAL,10286
6020,67035992517164600000000,2344,Omh de Roussillon Est,CS Montérégie Ouest,147,1 Iere Avenue,Saint-Constant,J5A 2E5,20,2,766.80,1533.60,45.30,E,1987-04-01,2022-04-01,MULTIFAMILIAL,10010
91453,67035982658189100000000,3024,Omh de Roussillon Est,CS Montérégie Ouest,5,croissant de l' Oasis,Saint-Constant,J5A 2J7,12,3,319.12,1166.57,52.50,E,1990-11-01,2025-11-01,MULTIFAMILIAL,148746
82095,67025012671879700000000,2725,Omh de Roussillon Est,CS Montérégie Ouest,6,rue Lefebvre,Delson,J5B 1L9,21,3,585.88,1669.76,61.20,E,1989-02-01,2024-02-01,MULTIFAMILIAL,133162
6145,67030002950108300000000,2188,Omh de Roussillon Est,CS Montérégie Ouest,40,rue des Recifs,Sainte-Catherine,J5C 1W3,20,2,736.20,1472.40,27.50,D,1982-07-01,2017-03-01,MULTIFAMILIAL,10065
7803,67015053026873500000000,1641,Omh de Roussillon Est,CS Montérégie Ouest,305,rue Saint-Henri,La Prairie,J5R 2S5,6,2,326.80,980.40,5.90,B,1980-04-01,2030-04-01,UNIFAMILIAL EN RANGEE,10441
7792,67015053111027600000000,1969,Omh de Roussillon Est,CS Montérégie Ouest,215,rue Saint-Ignace,La Prairie,J5R 1E6,10,2,403.40,795.80,9.70,B,1984-08-01,2019-06-01,MULTIFAMILIAL,10474
7814,67015053026555600000000,1641,Omh de Roussillon Est,CS Montérégie Ouest,365,rue Notre-Dame,La Prairie,J5R 4V7,4,2,221.10,662.80,9.70,B,1980-04-01,2030-04-01,UNIFAMILIAL EN RANGEE,10603
7825,67015053026768300000000,1641,Omh de Roussillon Est,CS Montérégie Ouest,300,rue Saint-Paul,La Prairie,J5R 2R4,4,2,221.10,662.80,7.30,B,1980-04-01,2030-04-01,UNIFAMILIAL EN RANGEE,10533
7501,70052621659910800000000,1973,Omh de Salaberry-de-Valleyfiel,CS Montérégie Ouest,10,rue Gougeon,Salaberry-de-Valleyfield,J6S 6N1,15,2,538.00,1076.00,30.30,E,1981-01-01,2031-01-01,MULTIFAMILIAL,10673
82014,70052561337417700000000,2774,Omh de Salaberry-de-Valleyfiel,CS Montérégie Ouest,5,rue Rolland,Salaberry-de-Valleyfield,J6S 5X1,11,3,388.76,1166.28,23.90,D,1989-06-01,2024-06-01,MULTIFAMILIAL,133140
82025,70052561328860100000000,2774,Omh de Salaberry-de-Valleyfiel,CS Montérégie Ouest,264,rue Saint-Georges,Salaberry-de-Valleyfield,J6S 5X3,11,3,388.76,1166.28,25.90,D,1989-06-01,2024-06-01,MULTIFAMILIAL,133136
82036,70052561338551800000000,2774,Omh de Salaberry-de-Valleyfiel,CS Montérégie Ouest,284,rue Saint-Georges,Salaberry-de-Valleyfield,J6S 5X3,11,3,388.76,1166.28,22.70,D,1989-06-01,2024-06-01,MULTIFAMILIAL,133652
82040,70052561338162400000000,2774,Omh de Salaberry-de-Valleyfiel,CS Montérégie Ouest,272,rue Saint-Georges,Salaberry-de-Valleyfield,J6S 5X3,11,3,388.76,1166.28,25.90,D,1989-06-01,2024-06-01,MULTIFAMILIAL,133641
82051,70052561328360900000000,2774,Omh de Salaberry-de-Valleyfiel,CS Montérégie Ouest,2,rue Gurnham,Salaberry-de-Valleyfield,J6S 5X2,10,3,367.28,1101.84,22.00,D,1989-06-01,2024-06-01,MULTIFAMILIAL,133151
33375,70052551339385500000000,1974,Omh de Salaberry-de-Valleyfiel,CS Montérégie Ouest,454,boulevard du Havre,Salaberry-de-Valleyfield,J6S 5M1,84,5,1322.40,6275.00,10.40,C,1980-10-01,2030-10-01,MULTIFAMILIAL,73555
33342,70052551339385500000000,1734,Omh de Salaberry-de-Valleyfiel,CS Montérégie Ouest,450,boulevard du Havre,Salaberry-de-Valleyfield,J6S 5J2,66,4,1299.60,5146.00,12.50,C,1979-04-01,2029-04-01,MULTIFAMILIAL,73544
33353,70052551231634900000000,2336,Omh de Salaberry-de-Valleyfiel,CS Montérégie Ouest,265,chemin Larocque,Salaberry-de-Valleyfield,J6T 4B8,20,2,841.00,1498.00,5.80,B,1986-10-01,2021-03-01,MULTIFAMILIAL,73570
33364,70052551349401900000000,2178,Omh de Salaberry-de-Valleyfiel,CS Montérégie Ouest,15,rue Maden,Salaberry-de-Valleyfield,J6S 3V1,42,4,843.60,3374.50,3.20,A,1983-01-01,2017-11-01,MULTIFAMILIAL,73566
33386,70052551231634900000000,2336,Omh de Salaberry-de-Valleyfiel,CS Montérégie Ouest,275,chemin Larocque,Salaberry-de-Valleyfield,J6T 4B8,20,2,841.00,1498.00,4.00,A,1986-10-01,2021-03-01,MULTIFAMILIAL,14770
90930,71083632689933300000000,1392,Orh de Vaudreuil-Soulanges,CS Montérégie Ouest,422,rue Valois,Vaudreuil-Dorion,J7V 1T4,10,2,462.99,837.73,54.90,E,1990-08-01,2025-08-01,MULTIFAMILIAL,148853
91346,71083632876557200000000,3037,Orh de Vaudreuil-Soulanges,CS Montérégie Ouest,399,avenue Saint-Charles,Vaudreuil-Dorion,J7V 2M7,20,2,782.92,1509.68,46.20,E,1990-09-01,2025-09-01,MULTIFAMILIAL,148702
91066,71075652787167600000000,3039,Orh de Vaudreuil-Soulanges,CS Montérégie Ouest,19,1 Ier Boulevard,Terrasse-Vaudreuil,J7V 5S4,10,2,459.45,872.03,48.40,E,1990-02-01,2025-02-01,MULTIFAMILIAL,148956
7733,71025451197384700000000,1975,Orh de Vaudreuil-Soulanges,CS Montérégie Ouest,155,37 Ieme Avenue,Saint-Zotique,J0P 1Z0,15,2,539.70,1079.40,42.10,E,1981-01-01,2015-12-01,MULTIFAMILIAL,15002
7744,71020411893031100000000,1821,Orh de Vaudreuil-Soulanges,CS Montérégie Ouest,1250,chemin de l' Église,Saint-Polycarpe,J0P 1X0,19,2,811.14,1622.28,62.80,E,1980-07-01,2030-07-01,MULTIFAMILIAL,10485
94964,71133413773808400000000,2892,Orh de Vaudreuil-Soulanges,CS Montérégie Ouest,15,rue Bourget,Rigaud,J0P 1P0,15,2,542.08,1084.16,40.50,E,1991-02-01,2026-02-01,MULTIFAMILIAL,147346
33810,71033491420873200000000,3343,Orh de Vaudreuil-Soulanges,CS Montérégie Ouest,85,rue Adrien Rouleau,Les Coteaux,J7X 1C5,6,1,450.55,450.55,39.30,E,1993-10-01,2028-10-01,MULTIFAMILIAL,182803
82143,71060692831571500000000,2366,Orh de Vaudreuil-Soulanges,CS Montérégie Ouest,155,avenue du Parc,L'Île-Perrot,J7V 8A5,20,2,771.36,1530.32,70.00,E,1989-01-01,2024-01-01,MULTIFAMILIAL,133556
3102,71060682850194100000000,3038,Orh de Vaudreuil-Soulanges,CS Montérégie Ouest,95,place des Outaouais,L'Île-Perrot,J7V 8W2,12,3,380.11,1140.33,57.30,E,1991-11-01,2026-11-01,MULTIFAMILIAL,156936
29013,71083622945864000000000,3196,Orh de Vaudreuil-Soulanges,CS Montérégie Ouest,2600,rue du Manoir,Vaudreuil-Dorion,J7V 8T5,12,3,457.32,1371.96,23.30,D,1993-01-01,2028-01-01,MULTIFAMILIAL,184914
7582,71015341774968400000000,2229,Orh de Vaudreuil-Soulanges,CS Montérégie Ouest,1401,rue du Centenaire,Saint-Télesphore,J0P 1Y0,10,2,419.40,838.80,21.80,D,1986-06-01,2021-05-04,MULTIFAMILIAL,73043
45916,71070652669927600000000,3195,Orh de Vaudreuil-Soulanges,CS Montérégie Ouest,106,chemin Duhamel,Pincourt,J7W 4C8,15,2,549.40,1106.30,23.00,D,1992-06-01,2027-06-01,MULTIFAMILIAL,159401
7545,71050611826745300000000,2231,Orh de Vaudreuil-Soulanges,CS Montérégie Ouest,2,rue Saint-Joseph,Les Cèdres,J7T 1T2,10,2,420.00,839.40,9.00,B,1984-04-01,2018-06-01,MULTIFAMILIAL,14932
33390,71083642820390900000000,2230,Orh de Vaudreuil-Soulanges,CS Montérégie Ouest,320,avenue Saint-Charles,Vaudreuil-Dorion,J7V 2L9,30,2,1076.00,2134.60,1.20,A,1984-04-01,2018-06-01,MULTIFAMILIAL,14781
7604,71070652678007300000000,2232,Orh de Vaudreuil-Soulanges,CS Montérégie Ouest,112,chemin Duhamel,Pincourt,J7W 4C8,20,2,721.50,1444.00,0.70,A,1983-07-01,2018-06-01,MULTIFAMILIAL,14534
7615,71070652678007300000000,2232,Orh de Vaudreuil-Soulanges,CS Montérégie Ouest,114,chemin Duhamel,Pincourt,J7W 4C8,20,2,721.50,1444.00,1.80,A,1983-07-01,2018-06-01,MULTIFAMILIAL,14545
47191,17025460351742600000000,50303,Habitations Bois-Joli Ste-Fél.,CS Montmagny,2,rue Gagnon,Sainte-Félicité,G0R 4P0,6,2,226.49,443.19,7.70,B,1991-11-01,2026-11-01,MULTIFAMILIAL,170726
46292,17020389515609800000000,50531,Marcellois,CS Montmagny,9,rue des Loisirs,Saint-Marcel,G0R 3R0,5,1,426.00,426.00,13.90,C,1994-01-01,2029-01-01,MULTIFAMILIAL,159084
15282,18065879826710800000000,2309,Oh de la Région de Montmagny,CS Montmagny,25,boulevard Blais Est,Berthier-sur-Mer,G0R 1E0,10,2,423.83,827.27,6.10,B,1985-11-01,2020-02-01,MULTIFAMILIAL,32211
59113,18050000467190100000000,1870,Oh de la Région de Montmagny,CS Montmagny,55,avenue de la Fabrique,Montmagny,G5V 2J3,51,3,1341.34,3923.60,2.60,A,1982-07-01,2017-03-01,MULTIFAMILIAL,1632
15094,19062686586019600000000,1885,Omh de la Rivière Etchemin,CS Montmagny,75,rue Provencher,Saint-Anselme,G0R 2N0,20,2,746.50,1493.00,5.70,B,1980-07-01,2014-12-01,MULTIFAMILIAL,31780
16892,19020954849452100000000,2046,Omh de la Rivière Etchemin,CS Montmagny,20,rue Mathieu,Saint-Léon-de-Standon,G0R 4L0,10,2,295.74,591.48,1.10,A,1983-01-01,2017-06-01,MULTIFAMILIAL,38824
15223,19068617253274600000000,1265,Omh de la Rivière Etchemin,CS Montmagny,105,rue Allen,Saint-Henri,G0R 3E0,46,2,1473.96,4421.88,4.80,A,1975-01-01,2025-01-01,MULTIFAMILIAL,63066
86542,19075757418498000000000,2967,Omh de Plaine de Bellechasse,CS Montmagny,27,rue des Aînés,Saint-Gervais,G0R 3C0,10,2,407.68,815.36,15.70,D,1990-02-01,2025-02-01,MULTIFAMILIAL,137255
15175,19110739267724900000000,2044,Omh de Plaine de Bellechasse,CS Montmagny,127,route 132 Est,Saint-Michel-de-Bellechasse,G0R 3S0,10,2,378.95,744.41,9.00,B,1984-01-01,2018-06-01,MULTIFAMILIAL,32060
42825,19075747477045100000000,1872,Omh de Plaine de Bellechasse,CS Montmagny,93,rue Saint-Étienne,Saint-Gervais,G0R 3C0,13,2,493.00,967.04,8.00,B,1979-07-01,2029-07-01,MULTIFAMILIAL,126081
42615,19075757449750700000000,1261,Omh de Plaine de Bellechasse,CS Montmagny,285,rue Lacroix,Saint-Gervais,G0R 3C0,2,1,139.24,272.47,7.30,B,1974-08-01,2024-08-01,UNIFAMILIAL JUMELE,126184
42781,19075757449750700000000,1261,Omh de Plaine de Bellechasse,CS Montmagny,293,rue Lacroix,Saint-Gervais,G0R 3C0,2,1,139.24,272.47,8.60,B,1974-08-01,2024-08-01,UNIFAMILIAL JUMELE,126140
42604,19075757449750700000000,1261,Omh de Plaine de Bellechasse,CS Montmagny,291,rue Lacroix,Saint-Gervais,G0R 3C0,2,1,127.50,247.48,9.50,B,1974-08-01,2024-08-01,UNIFAMILIAL JUMELE,126162
42792,19075757449750700000000,1261,Omh de Plaine de Bellechasse,CS Montmagny,292,rue Lacroix,Saint-Gervais,G0R 3C0,2,1,123.35,238.98,9.10,B,1974-08-01,2024-08-01,UNIFAMILIAL JUMELE,126125
42803,19075757449750700000000,1261,Omh de Plaine de Bellechasse,CS Montmagny,300,rue Lacroix,Saint-Gervais,G0R 3C0,2,1,123.35,238.98,9.10,B,1974-08-01,2024-08-01,UNIFAMILIAL JUMELE,126070
42814,19075757449750700000000,1261,Omh de Plaine de Bellechasse,CS Montmagny,296,rue Lacroix,Saint-Gervais,G0R 3C0,2,1,119.00,230.48,9.40,B,1974-08-01,2024-08-01,UNIFAMILIAL JUMELE,126103
15186,19097718116377500000000,1186,Omh de Plaine de Bellechasse,CS Montmagny,2835,avenue Royale,Saint-Charles-de-Bellechasse,G0R 2T0,24,2,715.33,2145.99,5.30,B,1973-08-01,2023-08-01,MULTIFAMILIAL,32071
15190,19105658769813800000000,1262,Omh de Plaine de Bellechasse,CS Montmagny,2,boulevard Mercier,Beaumont,G0R 1C0,10,2,293.74,881.22,7.30,B,1975-10-01,2025-10-01,MULTIFAMILIAL,32082
15256,19117809408567800000000,1575,Omh de Plaine de Bellechasse,CS Montmagny,345,rue Rainville,Saint-Vallier,G0R 4J0,20,2,795.46,1590.92,2.40,A,1977-04-01,2027-04-01,MULTIFAMILIAL,32185
8525,19005087069570700000000,2043,Omh des Plaines-Mont Bellech.,CS Montmagny,1515,rue des Loisirs,Saint-Philémon,G0R 4A0,10,2,430.96,861.92,12.60,C,1981-07-01,2015-11-01,MULTIFAMILIAL,1783
15260,19045877683228600000000,2283,Omh des Plaines-Mont Bellech.,CS Montmagny,926,rue de l' Église Est,Saint-Nérée-de-Bellechasse,G0R 3V0,10,2,411.50,823.00,12.60,C,1986-11-01,2021-03-01,MULTIFAMILIAL,15665
86111,19082858400341200000000,2862,Omh des Plaines-Mont Bellech.,CS Montmagny,10,avenue Beaudoin,Saint-Raphaël,G0R 4C0,6,2,303.60,607.20,6.10,B,1989-02-01,2024-02-01,MULTIFAMILIAL,132941
15271,19082858309727300000000,2679,Omh des Plaines-Mont Bellech.,CS Montmagny,59,rue Pelchat,Saint-Raphaël,G0R 4C0,15,2,532.80,1065.60,6.70,B,1986-12-01,2021-03-01,MULTIFAMILIAL,32200
86645,19015925646779600000000,2678,Omh des Plaines-Mont Bellech.,CS Montmagny,86,rue Principale,Saint-Nazaire-de-Dorchester,G0R 3T0,6,2,244.12,488.24,5.20,B,1990-01-01,2025-01-01,MULTIFAMILIAL,135494
15245,19090778851609600000000,2677,Omh des Plaines-Mont Bellech.,CS Montmagny,33,rue L'Heureux,La Durantaye,G0R 1W0,10,2,396.30,792.60,6.30,B,1987-07-01,2022-07-01,MULTIFAMILIAL,32174
8665,19030936408140900000000,1578,Omh des Plaines-Mont Bellech.,CS Montmagny,160,chemin Métivier,Saint-Damien-de-Buckland,G0R 2Y0,4,3,148.60,445.80,4.30,A,1976-10-01,2026-10-01,MULTIFAMILIAL,1621
8680,19030936408140900000000,1578,Omh des Plaines-Mont Bellech.,CS Montmagny,170,chemin Métivier,Saint-Damien-de-Buckland,G0R 2Y0,20,2,591.80,1775.40,3.40,A,1976-10-01,2026-10-01,MULTIFAMILIAL,1610
8691,19010016444282300000000,2284,Omh des Plaines-Mont Bellech.,CS Montmagny,4332,rue Principale,Notre-Dame-Auxiliatrice-de-Buckland,G0R 1G0,10,2,420.15,820.60,3.40,A,1985-12-01,2020-02-01,MULTIFAMILIAL,1805
8676,17035431781303100000000,1760,Orh de l'Islet,CS Montmagny,949,rue des Saules,Tourville,G0R 4M0,13,2,494.35,990.65,8.30,B,1980-04-01,2030-04-01,MULTIFAMILIAL,1724
8606,17030481330746000000000,2695,Orh de l'Islet,CS Montmagny,15,rue du College,Sainte-Perpétue,G0R 3Z0,10,2,354.66,723.40,9.50,B,1987-05-01,2022-05-01,MULTIFAMILIAL,1735
59102,17060323738191800000000,2302,Orh de l'Islet,CS Montmagny,481,rue Principale,Sainte-Louise,G0R 3K0,11,2,414.00,819.50,7.20,B,1987-02-01,2021-03-01,MULTIFAMILIAL,1536
86085,17070223075933800000000,2694,Orh de l'Islet,CS Montmagny,51,rue Perrault,Saint-Jean-Port-Joli,G0R 3G0,6,3,194.04,582.12,6.00,B,1989-04-01,2024-04-01,MULTIFAMILIAL,132963
81885,17040322873094300000000,2865,Orh de l'Islet,CS Montmagny,14,rue de la Riviere,Saint-Damase-de-L'Islet,G0R 2X0,5,1,361.92,361.92,8.10,B,1989-11-01,2024-11-01,MULTIFAMILIAL,138655
40062,17055262626204100000000,2693,Orh de l'Islet,CS Montmagny,15,rue des Loisirs,Saint-Aubert,G0R 2R0,11,2,422.01,844.03,5.40,B,1987-08-01,2022-08-01,MULTIFAMILIAL,131633
58973,17015509169300800000000,2075,Orh de l'Islet,CS Montmagny,7,rue de l' Eglise,Saint-Adalbert,G0R 2M0,10,2,430.96,861.92,9.20,B,1984-01-01,2018-06-01,MULTIFAMILIAL,32152
59172,17078142068754800000000,2076,Orh de l'Islet,CS Montmagny,53,rue Giard,L'Islet,G0R 2B0,10,2,430.96,861.92,6.90,B,1984-01-01,2018-06-01,MULTIFAMILIAL,38732
81826,17078171612711300000000,2975,Orh de l'Islet,CS Montmagny,58,chemin Lamartine Ouest,L'Islet,G0R 1X0,10,2,403.79,817.58,7.90,B,1990-01-01,2025-01-01,MULTIFAMILIAL,138611
59135,17078161824389400000000,1869,Orh de l'Islet,CS Montmagny,112,rue 7E,L'Islet,G0R 2C0,13,2,495.00,990.00,8.50,B,1980-04-01,2014-12-01,MULTIFAMILIAL,1271
40073,17065284182272500000000,2687,Orh de l'Islet,CS Montmagny,105,rue Pelletier,Saint-Roch-des-Aulnaies,G0R 4E0,12,2,547.47,1081.89,3.40,A,1988-03-01,2023-03-01,MULTIFAMILIAL,131600
8643,17010590208784100000000,1868,Orh de l'Islet,CS Montmagny,237,rue du Foyer Nord,Saint-Pamphile,G0R 3X0,21,2,981.30,1962.60,4.30,A,1980-07-01,2014-12-01,MULTIFAMILIAL,1606
86096,17070223075908000000000,2694,Orh de l'Islet,CS Montmagny,54,rue Gerard-Ouellet,Saint-Jean-Port-Joli,G0R 3G0,11,2,436.10,872.20,4.30,A,1989-04-01,2024-04-01,MULTIFAMILIAL,132952
86100,17070223085246800000000,2694,Orh de l'Islet,CS Montmagny,57,rue Perrault,Saint-Jean-Port-Joli,G0R 3G0,6,3,194.04,582.12,2.40,A,1989-04-01,2024-04-01,MULTIFAMILIAL,132974
59010,17070223086753500000000,1663,Orh de l'Islet,CS Montmagny,331,rue Jacques-Chouinard,Saint-Jean-Port-Joli,G0R 3G0,2,2,103.60,466.20,1.10,A,1979-10-01,2029-10-01,UNIFAMILIAL JUMELE,1142
58936,17070223096127500000000,1663,Orh de l'Islet,CS Montmagny,328,rue Jacques-Chouinard,Saint-Jean-Port-Joli,G0R 3G0,2,2,121.30,363.90,1.10,A,1979-10-01,2029-10-01,UNIFAMILIAL JUMELE,1396
58984,17070223086753500000000,1663,Orh de l'Islet,CS Montmagny,332,rue Jacques-Chouinard,Saint-Jean-Port-Joli,G0R 3G0,2,2,121.30,363.90,2.20,A,1979-10-01,2029-10-01,UNIFAMILIAL JUMELE,1400
58995,17070223096127500000000,1663,Orh de l'Islet,CS Montmagny,336,rue Jacques-Chouinard,Saint-Jean-Port-Joli,G0R 3G0,2,2,121.30,363.90,0.80,A,1979-10-01,2029-10-01,UNIFAMILIAL JUMELE,1444
58951,17070223096127500000000,1663,Orh de l'Islet,CS Montmagny,323,rue Jacques-Chouinard,Saint-Jean-Port-Joli,G0R 3G0,2,2,103.60,310.80,0.60,A,1979-10-01,2029-10-01,UNIFAMILIAL JUMELE,1374
59006,17070223096127500000000,1663,Orh de l'Islet,CS Montmagny,327,rue Jacques-Chouinard,Saint-Jean-Port-Joli,G0R 3G0,2,2,103.60,310.80,0.70,A,1979-10-01,2029-10-01,UNIFAMILIAL JUMELE,1514
59021,17070223086753500000000,1663,Orh de l'Islet,CS Montmagny,335,rue Jacques-Chouinard,Saint-Jean-Port-Joli,G0R 3G0,2,2,103.60,310.80,0.80,A,1979-10-01,2029-10-01,UNIFAMILIAL JUMELE,1164
59032,17070223096127500000000,1663,Orh de l'Islet,CS Montmagny,339,rue Jacques-Chouinard,Saint-Jean-Port-Joli,G0R 3G0,2,2,103.60,310.80,0.40,A,1979-10-01,2029-10-01,UNIFAMILIAL JUMELE,1186
59043,17070223086753500000000,1663,Orh de l'Islet,CS Montmagny,340,rue Jacques-Chouinard,Saint-Jean-Port-Joli,G0R 3G0,2,2,103.60,310.80,2.00,A,1979-10-01,2029-10-01,UNIFAMILIAL JUMELE,1190
59054,17070223096127500000000,1663,Orh de l'Islet,CS Montmagny,343,rue Jacques-Chouinard,Saint-Jean-Port-Joli,G0R 3G0,2,2,103.60,310.80,0.50,A,1979-10-01,2029-10-01,UNIFAMILIAL JUMELE,1212
7523,66007055402407500000000,2373,Omh de Montréal,CS Montréal,4,avenue de la Providence,Montréal-Est,H1B 5V5,20,2,873.60,1648.20,47.80,E,1986-10-01,2021-03-01,MULTIFAMILIAL,10651
68143,66023983764038810000000,1141,Omh de Montréal,CS Montréal,96,rue Turgeon,Montréal,H4C 2N1,9,3,298.80,996.34,32.70,E,1973-06-01,2023-06-01,MULTIFAMILIAL,92956
22013,66023984296817800000000,1220,Omh de Montréal,CS Montréal,4110,rue de Mentana,Montréal,H2L 3S2,122,10,927.48,9740.17,34.80,E,1974-10-01,2024-10-01,MULTIFAMILIAL,97171
68283,66023993734866970000000,1213,Omh de Montréal,CS Montréal,2695,rue Grand Trunk,Montréal,H3K 1N1,12,3,277.00,969.50,66.10,E,1975-01-01,2025-01-01,MULTIFAMILIAL,95572
36293,66023004358252370000000,1465,Omh de Montréal,CS Montréal,2148,rue du Havre,Montréal,H2K 2X9,12,3,240.06,960.24,34.80,E,1978-10-01,2028-10-01,MULTI. JUMELE OU EN RANGEE,84195
36223,66023014313616640000000,1144,Omh de Montréal,CS Montréal,1450,rue Frontenac,Montréal,H2K 2Y6,12,3,282.39,947.66,40.70,E,1973-06-01,2023-06-01,MULTI. JUMELE OU EN RANGEE,84081
6333,66023014550541530000000,1217,Omh de Montréal,CS Montréal,1690,rue De Chambly,Montréal,H1W 3H8,12,3,279.93,938.29,322.80,E,1975-07-01,2025-07-01,MULTIFAMILIAL,13462
6311,66023014520548750000000,1217,Omh de Montréal,CS Montréal,2030,rue De Chambly,Montréal,H1W 3J4,9,3,260.12,930.11,39.40,E,1975-07-01,2025-07-01,MULTIFAMILIAL,13436
6801,66023014855763080000000,1470,Omh de Montréal,CS Montréal,6191,rue de Marseille,Montréal,H1N 3N7,100,6,1704.84,8998.93,47.70,E,1979-07-01,2029-07-01,MULTIFAMILIAL,11793
44240,66023954529725810000000,3254,Omh de Montréal,CS Montréal,8250,rue Marquette,Montréal,H2E 2G2,12,3,268.21,896.26,32.10,E,1991-05-01,2026-05-01,MULTIFAMILIAL,158513
6392,66023004591068940000000,1217,Omh de Montréal,CS Montréal,2335,rue Joliette,Montréal,H1W 3G7,9,3,258.32,896.12,57.60,E,1975-07-01,2025-07-01,MULTIFAMILIAL,13532
